date-time,headline,views,tags
2013-03-12 23:07:00,Ivanishvili: MEPs’ Letter is ‘Shameful’,3,
2013-03-13 17:42:00,Controversial Decision Against Agrarian University Stirs Allegations of Political Meddling in Academics,2,
2013-03-13 21:16:00,Ex-Head of Public TV Takes Firing to Court,2,
2013-03-14 13:14:00,Ivanishvili: ‘We Take Cautious Approach to Abkhaz Railway’,3,
2013-03-14 16:24:00,Ivanishvili Addresses EPP in Open Letter,6,
2013-03-14 22:59:00,Saakashvili Slams Ivanishvili for ‘Gossiping’ on Private Matters,2,
2013-03-15 12:54:00,"Judiciary, Govt Discuss Amending HCoJ Reform Plan",5,
2013-03-15 16:20:00,Court Orders to Suspend Selecting New Head of Public TV,2,
2013-03-15 20:47:00,"Over 8,300 Inmates Freed in Mass Amnesty",2,
2013-03-16 12:54:00,FM Says President Drags Out Appointing New Ambassadors,2,
2013-03-16 16:04:00,Parliament Speaker Meets U.S. Lawmakers,4,
2013-03-16 18:58:00,Minister Discusses Proposal on Commission to Study Miscarriages of Justice with Judges,4,
2013-03-17 22:39:00,MPs Discuss Amendments to Law on Broadcasting,2,
2013-03-18 01:06:00,Georgian FM to Visit Baku,2,
2013-03-18 14:51:00,Georgian Defense Minister Visits Azerbaijan,2,
2013-03-18 18:17:00,Saakashvili Signs Appointing Nine New Ambassadors,8,
2013-03-18 21:03:00,Saakashvili Slams Ivanishvili for Confronting EPP,4,
2013-03-18 23:54:00,Interior Minister Grilled by UNM MPs,3,
2013-03-19 01:03:00,Alasania: Georgia Plans EU Mali Mission Contribution,3,
2013-03-19 18:24:00,MPs Discuss Revised Plan on Reforming Judicial Council,4,
2013-03-19 18:54:00,Parliamentary Session to Start Discussing Constitutional Amendments on March 21,2,
2013-03-19 20:27:00,"Azerbaijani, Georgian, Turkish FMs to Meet in Batumi",4,
2013-03-20 01:12:00,UNM Lays Out Position on Constitutional Amendment,2,
2013-03-20 13:48:00,Usupashvili Responds to UNM’s Proposal on Non-Binding Vote,2,
2013-03-20 20:01:00,State Minister for Reintegration Speaks of Priorities,10,
2013-03-20 23:08:00,EU’s Progress Report on Georgia,8,
2013-03-21 12:36:00,Ivanishvili Says UNM’s Proposal on Test Vote ‘Not Right’,2,
2013-03-21 14:15:00,Alasania: Georgia Offers to Send De-Miner to EU’s Mali Mission,3,
2013-03-21 15:58:00,U.S. Ambassador Meets Georgian Lawmakers,2,
2013-03-21 20:35:00,MPs Discuss Constitutional Changes on Presidential Powers,7,
2013-03-21 20:38:00,Constitutional Amendment Passed Unanimously,3,
2013-03-21 23:59:00,Saakashvili: Parliamentary Vote on Constitutional Changes Showed UNM is ‘Combat Capable’,6,
2013-03-22 03:22:00,Defense Minister Speaks of Priorities at Parliamentary Hearing,2,
2013-03-22 12:43:00,U.S. Embassy Hails Parliament Vote on Constitutional Changes,2,
2013-03-22 13:46:00,Ivanishvili Comments on Parliamentary Vote on Constitutional Changes,2,
2013-03-22 14:51:00,"UNM MP Criticizes Remarks by Saakashvili, Ivanishvili",3,
2013-03-22 16:34:00,MPs Pass Constitutional Amendment with Second Reading,2,
2013-03-22 17:24:00,Russia Criticizes Joint U.S.-Georgian Drills,4,
2013-03-23 00:35:00,MPs Endorse Revised Bill on Reforming Judicial Council,4,
2013-03-23 17:32:00,Georgia Rotates Troops in Afghanistan,3,
2013-03-24 19:40:00,"President, Parliament at Odds over Judicial Council Bill",4,
2013-03-25 12:54:00,"Strong Wind Damages Roofs, Causes Power Cuts",2,
2013-03-25 14:20:00,Geostat Releases Jan-Feb Foreign Trade Data,3,
2013-03-25 16:49:00,MPs to Discuss Bill on Judicial Council Next Week,3,
2013-03-25 16:53:00,Constitutional Amendment Passed with Final Reading,4,
2013-03-25 17:20:00,"Package of Bills on Environment, Energy Ministries Passed",2,
2013-03-25 20:01:00,OSCE-Commissioned Review of Amendments to Law on Broadcasting,2,
2013-03-26 14:08:00,"Swiss Ambassador Weighs in on Ivanishvili, EPP ‘War of Letters’",5,
2013-03-26 15:13:00,Int’l Reactions to Georgia’s Constitutional Amendment,3,
2013-03-26 18:26:00,PM Ivanishvili to Address PACE,2,
2013-03-26 19:30:00,President Makes Several Ambassadorial Nominations,2,
2013-03-27 11:55:00,Turkish Foreign Minister Visits Georgia,2,
2013-03-27 13:46:00,"GD, UNM Name Candidates for MP By-Elections",2,
2013-03-27 16:45:00,"GD, UNM in Talks Over Judicial Council Bill",3,
2013-03-27 17:29:00,Constitutional Amendment Goes into Force,3,
2013-03-27 19:18:00,New CEO of Georgian Railway Appointed,20,
2013-03-27 20:31:00,C.Bank Cuts Key Rate to 4.5%,3,
2013-03-28 01:32:00,Twenty Third Round of Geneva Talks,4,
2013-03-28 18:39:00,GD to Further Revise Judicial Council Reform Plan,3,
2013-03-28 19:34:00,"Joint Communique of Azerbaijani, Georgian, Turkish FMs",3,
2013-03-28 23:14:00,"Azerbaijani, Georgian, Turkish FMs Pledge Closer Ties",6,
2013-03-29 14:55:00,"Abkhaz Leader Meets Georgian, Russian Top Orthodox Clerics",3,
2013-03-29 19:57:00,Power Struggle Within Tbilisi City Council,2,
2013-03-30 12:39:00,Tbilisi Concerned Over Russia’s Black Sea Military Drills,8,
2013-03-30 15:02:00,NATO Deputy Secretary General Comments on Georgia’s Euro-Atlantic Integration,2,
2013-03-31 21:41:00,Georgian Church Against Ratification of European Charter on Minority Languages,10,
2013-04-01 13:47:00,Ex-Head of Public TV’s Newsroom Becomes Senior Tbilisi Municipality Official,3,
2013-04-01 16:19:00,Moscow Slams Tbilisi’s Reaction to Black Sea Drills,6,
2013-04-01 22:59:00,Public Defender Calls on MPs to Probe into Lopota Armed Clash,19,
2013-04-02 12:35:00,Merabishvili: ‘Political Situation will Drastically Change’,2,
2013-04-02 16:37:00,U.S.-Funded Maritime Fusion Center Planned,21,
2013-04-02 20:53:00,Saakashvili Slams Parts of Govt’s Planned Deal with Turkey on Cultural Heritage,8,
2013-04-03 12:23:00,Georgian FM Visits Brazil,2,
2013-04-03 13:25:00,Geostat Reports 2.1% Annual Deflation in March,4,
2013-04-03 21:58:00,MPs Discuss Further Revised Bill on Judicial Council,3,
2013-04-03 22:29:00,Amendment to Election Code Passed with First Reading,3,
2013-04-04 15:52:00,"Interior Ministry, GYLA in Row over Batumi Incident",7,
2013-04-04 18:39:00,Bill on Judicial Council Passed with Second Reading,3,
2013-04-04 20:25:00,Govt Plans Tripling Mineral Water Extraction Fee,3,
2013-04-05 15:20:00,Georgian Minister of Defense Visits Hungary,2,
2013-04-05 16:06:00,Parliament Confirms Judicial Council Bill,3,
2013-04-05 16:21:00,Term of Compulsory Military Service to be Decreased,4,
2013-04-05 19:31:00,Jury Trial-Related Bill Confirmed,2,
2013-04-06 16:21:00,Saakashvili Visits Turkey,4,
2013-04-07 18:10:00,Georgian Parliament Speaker to Visit Poland,3,
2013-04-08 12:32:00,PACE Monitors Visit Georgia,2,
2013-04-08 14:48:00,Slovakia’s FM Visits Georgia,2,
2013-04-08 15:26:00,Turkish Press: Saakashvili Breaks Arm in Bicycle Accident in Turkey,10,
2013-04-08 16:08:00,Saakashvili Suffers ‘Triple Shoulder Fracture’ After Bicycle Accident,4,
2013-04-08 18:05:00,Parliament Called Not to Hurry with Sakrebulo By-Election Bill,3,
2013-04-09 11:35:00,Czech Foreign Minister Visits Georgia,2,
2013-04-09 14:45:00,"Georgian, Turkish Presidents Meet in Ankara",5,
2013-04-09 20:26:00,U.S. Deputy Assistant Secretary of State Visits Georgia,4,
2013-04-10 12:19:00,Ivanishvili: ‘No Plans to Reshuffle Cabinet’,2,
2013-04-10 13:13:00,PM: GD Expected to Announce Presidential Candidate in May,2,
2013-04-10 14:54:00,Ivanishvili on Georgian Orthodox Church,3,
2013-04-10 16:40:00,Top U.S. Military Commander in Europe Visits Georgia,3,
2013-04-10 20:26:00,Ivanishvili on August War Probe,9,
2013-04-11 13:06:00,Woman Arrested on Child Pornography Charge,27,
2013-04-11 13:41:00,PayPal Launches Service in Georgia,522,
2013-04-11 16:17:00,Lavrov Hails Georgian Govt’s ‘Pragmatism’,2,
2013-04-11 16:55:00,Saakashvili Visits Poland,3,
2013-04-11 23:54:00,Saakashvili Slams Ivanishvili’s August War Remarks,4,
2013-04-12 11:59:00,Georgian FM Visits Armenia,2,
2013-04-12 13:53:00,Russia Allows Borjomi Mineral Water Back on its Market,48,
2013-04-12 18:02:00,Kutaisi Sakrebulo Sacks City Mayor,8,
2013-04-12 19:13:00,PM: ‘We Should Establish Truth’ over August War,10,
2013-04-13 12:27:00,"Georgian, U.S. Officials Discuss Democratic Reforms",3,
2013-04-15 12:56:00,PM in Germany for GMF Informal Forum,4,
2013-04-15 15:23:00,Ex-Head of Public TV Wins His Job Back,3,
2013-04-15 18:28:00,NDI-Commissioned Public Opinion Survey,4,
2013-04-15 23:57:00,Business Groups Warn Against Some Provisions of Planned Labor Code Amendments,2,
2013-04-16 12:55:00,Parliament Speaker Visits Czech Republic,2,
2013-04-16 14:26:00,Georgia’s New Ambassador to U.S. Takes Office,2,
2013-04-16 20:57:00,UNM Hit by Controversy Ahead of Rally,2,
2013-04-16 23:52:00,Saakashvili Denies UNM Infighting,2,
2013-04-17 14:57:00,Former UNM MP Attacks Merabishvili,6,
2013-04-17 16:34:00,Merabishvili: Attempts are Underway to Discredit UNM Leadership,2,
2013-04-17 18:43:00,Parliament Confirms Shift to Concurrent Sentencing,8,
2013-04-18 02:50:00,Declassified President-Related Spending Records Released,6,
2013-04-18 14:29:00,Georgian FM Visits Canada,2,
2013-04-18 18:50:00,Bill Sets Shorter Deadlines for Constitutional Court Hearings,3,
2013-04-19 01:55:00,UNM Gearing Up for Outdoor Rally,2,
2013-04-19 12:09:00,Police Drop Plans to Close Traffic in Tbilisi Center From Noon,3,
2013-04-19 16:25:00,UNM Holds Rally in Tbilisi Center,2,
2013-04-19 17:01:00,Saakashvili Arrives at UNM Rally,2,
2013-04-19 19:07:00,Merabishvili Addresses UNM Rally,2,
2013-04-19 19:49:00,Saakashvili Addresses UNM Rally,3,
2013-04-19 23:54:00,"UNM Rallies, Claims ‘Renewal’",2,
2013-04-20 02:14:00,Bill Setting Shorter Deadlines for Constitutional Court Hearings Passed,2,
2013-04-20 17:49:00,Labor Code Amendments Passed with First Reading,11,
2013-04-21 00:58:00,U.S. Human Rights Report on Georgia,7,
2013-04-21 18:50:00,In YouTube Video Justice Ministry Tells Orthodox Groups New ID Card ‘Not a Seal of Antichrist’,8,
2013-04-22 00:41:00,Ivanishvili Visits Strasbourg to Address PACE,2,
2013-04-22 18:57:00,NDI Poll: GD Maintains Strong Support,2,
2013-04-22 21:05:00,PM ‘Scolds’ GD MP for Confronting Healthcare Minister,2,
2013-04-22 22:13:00,Ivanishvili: ‘Saakashvili Tries to Block Judicial Council Bill’,4,
2013-04-23 11:31:00,"Georgian, Russian Diplomats ‘Note Progress in Dialogue on Trade’",2,
2013-04-23 12:20:00,New Chief of President’s Administration Appointed,2,
2013-04-23 21:34:00,PM Ivanishvili Addresses PACE,13,
2013-04-23 22:11:00,Saakashvili Vetoes Judicial Council Bill,5,
2013-04-23 22:46:00,Saakashvili Vetoes Jury Trial-Related Bill,3,
2013-04-24 11:32:00,Saakashvili Slams Some Remarks in Ivanishvili’s PACE Speech,4,
2013-04-24 12:47:00,Usupashvili Comments on Presidential Veto of Judicial Council Bill,3,
2013-04-24 13:24:00,Georgian FM Visits Brussels,2,
2013-04-24 14:22:00,"Georgian, Romanian PMs Meet in Strasbourg",2,
2013-04-24 15:05:00,New Governor of Shida Kartli Region Appointed,7,
2013-04-24 17:13:00,Saakashvili Visits U.S.,4,
2013-04-24 18:36:00,Georgian FM Meets U.S. Secretary of State,2,
2013-04-25 12:58:00,Georgia’s Q1 Foreign Trade Down by 5%,4,
2013-04-25 18:42:00,GD Undecided on Vetoed Jury Trial-related Bill,3,
2013-04-25 20:50:00,President’s Objections over Vetoed Judicial Council Bill,5,
2013-04-26 15:11:00,MP By-Elections in Three Constituencies,3,
2013-04-26 20:23:00,No Army Parade on Independence Day,2,
2013-04-27 14:54:00,Saakashvili Meets Biden,32,
2013-04-27 17:04:00,Ivanishvili on Probe into Lopota Gorge Clash,3,
2013-04-27 17:45:00,MP By-Elections Underway in Three Constituencies,2,
2013-04-27 21:19:00,Vote Count Underway in MP By-Elections,2,
2013-04-28 02:49:00,GD Candidates Lead in MP By-Elections,3,
2013-04-28 18:50:00,"Saakashvili: ‘UNM is in Knockdown, Not in Knockout’",2,
2013-04-29 15:13:00,Ivanishvili Reiterates Need to Investigate Lopota Gorge Clash,3,
2013-04-29 16:22:00,PM Hints on Possible Dismissal of One Minister,2,
2013-04-29 23:51:00,Govt Pledges Strong Scrutiny Mechanisms to Prevent Illegal Surveillance,3,
2013-04-30 13:40:00,Q1 GDP Growth Slows to 1.7% – Preliminary Data,3,
2013-04-30 18:23:00,PM Sets NATO MAP as a Target for Next Year,2,
2013-05-01 03:51:00,Usupashvili on PM’s Remarks: ‘More Caution Needed When Commenting on Sensitive Issues’,2,
2013-05-01 17:40:00,UNM Welcomes PM’s NATO MAP Remarks,2,
2013-05-01 20:18:00,Parliament Overturns Veto on Judicial Council Bill,3,
2013-05-01 20:49:00,Parliament Confirms Several New Ambassadors,2,
2013-05-01 21:50:00,"Police, Demonstrators Scuffle on May Day",2,
2013-05-01 22:23:00,Parliament Commission to Probe into GNCC Established,3,
2013-05-02 01:28:00,Kerry Meets Saakashvili in Washington,2,
2013-05-02 11:32:00,Agriculture Minister Quits After Arrests,2,
2013-05-02 16:56:00,"MPs Discuss Bill on Partial Decriminalization of Illegal Entry into Abkhazia, S.Ossetia",2,
2013-05-02 18:30:00,Romania Accepts Georgia’s Neutral Travel Documents,3,
2013-05-02 19:08:00,Georgia Confirms Participation in Sochi Olympics,4,
2013-05-02 20:18:00,"Freedom House: Despite Progress, Media Remains ‘Partly Free’ in Georgia",2,
2013-05-03 15:08:00,MPs Set for Drawn-Out Debates on Bill to Partially Decriminalize Illegal Entry in Breakaway Regions,2,
2013-05-03 18:07:00,Deputy PM Slams Labor Code Amendments,3,
2013-05-04 18:42:00,Police Investigate Breach of Privacy Rights After Leak of Sex Video,94,May 17
2013-05-05 11:18:00,Geostat Reports 1.7% Annual Deflation in April,5,
2013-05-06 13:34:00,PM Calls for Patience to Sort Out Problems ‘Little by Little’,3,
2013-05-06 15:19:00,Georgian Interior Minister Visits Israel,3,
2013-05-06 18:05:00,Georgian Orthodox Church Calls for Anti-Abortion Law,22,
2013-05-07 12:42:00,Saakashvili Meets Aliyev in Baku,2,
2013-05-07 13:49:00,Deputy FM in UN for General Assembly’s IDP Resolution,3,
2013-05-07 19:15:00,PM Criticizes Labor Code Amendments,4,
2013-05-07 20:01:00,GD Expected to Name Presidential Candidate Next Week,2,
2013-05-08 16:34:00,FBI Director Visits Georgia,12,
2013-05-08 20:27:00,No Major Constitutional Reform Planned Before Elections,2,
2013-05-08 23:02:00,U.S. Ambassador on FBI Director’s Visit to Georgia,4,
2013-05-09 11:21:00,C.Bank Cuts Key Rate to 4.25%,5,
2013-05-09 18:46:00,Tbilisi Mayor Names His Preferred Presidential Candidates,3,
2013-05-09 20:16:00,Alasania Says to Discuss Cooperation in Defense Industry with Turkey,6,
2013-05-10 15:31:00,EBRD Cuts Georgia’s Economic Growth Forecast,3,
2013-05-10 18:05:00,EU Commissioner Comments on Georgia’s European Aspiration,2,
2013-05-10 19:37:00,Saakashvili Vetoes Two Bills,2,
2013-05-11 13:29:00,"Georgian, Turkish Defense Ministers Meet in Istanbul",4,
2013-05-11 15:14:00,GD Leaders Gather to Pick Presidential Candidate,2,
2013-05-11 16:27:00,GD Picks Presidential Candidate,4,
2013-05-11 18:35:00,Margvelashvili Named as GD’s Presidential Candidate,11,
2013-05-12 13:34:00,UNM MPs Hospitalized After Restaurant Fistfight,3,
2013-05-12 19:08:00,Saakashvili Comments on GD’s Presidential Candidate,5,
2013-05-12 20:29:00,First Deputy Interior Minister Arrested over Leaked Sex Video,37,
2013-05-13 15:48:00,Ex-Foreign Minister Zourabichvili Says ‘Thinking’ over Running for President,6,Salome Zurabishvili
2013-05-13 16:22:00,"Tata Power, Clean Energy Invest and IFC Team Up for Georgia Hydro Projects",3,
2013-05-13 21:54:00,Three Georgian Troops Killed in Afghanistan,13,
2013-05-14 12:58:00,Sokhumi Suspends Issuing Abkhaz Passports to Ethnic Georgians,5,
2013-05-14 15:46:00,Prosecutor’s Office Sets Up Group to Probe into August War,3,
2013-05-14 17:03:00,PM Comments on Planned Gay Rights Rally,4,
2013-05-14 20:25:00,Ivanishvili on NATO and Ties with Russia,13,
2013-05-14 23:39:00,MoD Releases Details on Georgian Troops Wounded in May 13 Helmand Attack,10,
2013-05-15 01:14:00,Saakashvili Visits U.S.,2,
2013-05-15 14:56:00,Court Orders Release of Ex-Deputy Interior Minister on Bail,2,
2013-05-15 20:55:00,Russia’s Defense Minister Visits Russian Military Base in Abkhazia,4,
2013-05-16 12:53:00,Bodies of Three Georgian Soldiers Killed in Afghanistan Flown Home,2,
2013-05-16 16:09:00,Georgian Church Calls for Gay Rights Rally Ban,7,
2013-05-16 19:22:00,"MoD: Alasania, Hagel Hold Phone Conversation",2,
2013-05-17 12:29:00,Planned Gay Rights Rally Faces Large Counter Demonstration,6,
2013-05-17 14:07:00,Chaotic Scenes as Orthodox Groups Thwart Gay Rights Rally,25,
2013-05-17 15:52:00,Violence Prevails in Aftermath of Thwarted Gay Rights Rally,11,
2013-05-17 17:27:00,Hammarberg Appeals to Georgian Church Leader to Intervene to Stop Violence,3,
2013-05-17 19:00:00,Healthcare Minister: 28 People Injured in Violence,4,
2013-05-17 19:34:00,Ivanishvili Condemns Violence,10,
2013-05-17 20:45:00,Police Criticized for Failure to Prevent Violence,9,
2013-05-17 21:53:00,Patriarch Calls for Calm After Orthodox Groups Thwart Gay Rights Rally,12,
2013-05-17 23:54:00,Saakashvili: ‘Govt Should Not Allow Violence’,3,
2013-05-18 04:50:00,Violence Against Anti-Homophobia Rally,57,May 17
2013-05-18 13:27:00,Bill Partially Decriminalizing Illegal Entry in Breakaway Regions Passed with First Reading,4,
2013-05-18 15:56:00,Dutch FM ‘Shocked’ Over Violence Against LGBT Activists in Tbilisi,5,
2013-05-18 17:30:00,"EaP, Visegrad Group FMs Discuss Upcoming Vilnius Summit",4,
2013-05-19 03:12:00,Amendments to Law on Broadcasting Passed with First Reading,3,
2013-05-19 18:59:00,Interior Ministry Marks Police Day,6,
2013-05-19 19:35:00,PM Hails Police Actions During May 17 Violence,6,"IDAHO,May 17"
2013-05-20 01:40:00,Saakashvili at Water Security Summit in Thailand,4,
2013-05-20 12:40:00,EU ‘Dismayed’ over Homophobic Violence in Tbilisi,2,May 17
2013-05-20 13:21:00,Three New MPs Join Parliament,4,
2013-05-20 15:55:00,"Saakashvili Meets Vanuatu’s PM, Thanks for Revoking Abkhaz Recognition",12,
2013-05-20 19:51:00,Gay Rights Group Warns of Rise in Homophobic Attacks,12,May 17
2013-05-20 20:38:00,Usupashvili Signs Judicial Council Bill into Law,4,
2013-05-21 01:14:00,Four Men Arrested in Connection to May 17 Violence,3,"IDAHO,May 17"
2013-05-21 11:35:00,U.S. Condemns May 17 Homophobic Violence in Tbilisi,10,"IDAHO,May 17"
2013-05-21 11:45:00,Georgian Interior Minister Visits Azerbaijan,2,
2013-05-21 15:05:00,Usupashvili Denounces Patriarch’s Statement Made on the Eve of Anti-Homophobia Rally,3,
2013-05-21 16:39:00,"Ex-PM Merabishvili, Ex-Healthcare Minister Tchiaberashvili Arrested",7,Girgvliani Case
2013-05-21 19:33:00,"After Ex-PM’s Arrest, Saakashvili Warns Govt Against Ukrainian Path",2,
2013-05-21 21:56:00,Four Persons Fined for Petty Hooliganism in May 17 Events,3,"IDAHO,May 17"
2013-05-21 23:25:00,PM Vows Perpetrators of May 17 Violence will be Prosecuted,4,"IDAHO,May 17"
2013-05-22 13:49:00,Citizens’ Campaign for Prosecution of May 17 Violence Perpetrators,4,"IDAHO,May 17"
2013-05-22 16:50:00,EU’s Reaction on Arrest of Ex-PM and Ex-Health Minister,2,
2013-05-22 20:27:00,"Court Hearing Underway to Decide on Measure of Restraint for Merabishvili, Tchiaberashvili",5,
2013-05-22 23:14:00,Saakashvili Comments on Legal Proceedings Against Ex-PM,2,
